Gene,d0_Old,d0_Y,d1_Old,d1_Y,d3_Old,d3_Y,d5_Old,d5_Y,d7_Old,d7_Y
ENSMUSG00000097203,0.6530714608,0.9776976266,-0.5690505716,-0.6263375419,-1.027346334,-0.7981984528,-1.4856420965,1.2641324781,0.5766888345,1.4030719836
ENSMUSG00000099336,-0.0225658047,-0.451062547,1.1919308789,0.3552212638,-0.9302689629,-0.8846302567,-0.9302689629,-0.7882818768,0.4921373827,1.3990005392
ENSMUSG00000097252,-1.3266874954,0.8092099122,0.288259325,1.2780654406,-1.3266874954,-0.1458661647,1.3301604994,-0.9099270256,-0.4931665559,1.3801266403
ENSMUSG00000087143,-1.9749367448,-0.8280210733,1.1691734416,0.2504399456,1.0995178302,0.1803840145,-0.7619683383,-0.115852494,1.0682929009,1.3664952247
ENSMUSG00000085183,-1.0803271464,-1.0803271464,-1.0803271464,1.4653761799,1.1642714854,-0.167888678,-0.7792224519,1.0365301,0.5346889423,1.3511742226
ENSMUSG00000100367,-0.9595867367,-0.5852099811,-0.0137928278,1.1684495582,-0.8807705776,-1.0646749485,0.5379202856,-0.1451530932,-0.0926089869,1.263868152
ENSMUSG00000106146,-0.4730760943,-0.6728301611,-0.5705171026,-0.1028002636,-0.7459109172,-0.7069345137,-0.8043755221,0.9495626241,1.0664918338,1.2433310029
ENSMUSG00000087485,-0.8304404601,-0.7147955685,0.3590498541,1.4659366743,-0.8634818577,-0.5220540825,-1.2599786292,0.4912154446,1.6146229636,1.2008387148
ENSMUSG00000105119,0.1366660705,0.0216272907,-0.3234890493,-0.7100193501,-0.7100193501,-0.617988326,1.7472089907,-0.6916131455,-0.7100193501,1.1600321726
ENSMUSG00000097215,-0.2900765275,0.3828551997,0.0993648125,-0.2270786637,-0.8971468517,-0.8971468517,-0.4332534908,-0.5993387681,0.3227208751,1.1181674701
ENSMUSG00000092258,-0.7841706404,-0.0376969227,-0.1272737688,-0.2728361437,-0.9334653838,-0.9185359096,0.4325815193,-0.7543116916,1.865811057,1.1129863019
ENSMUSG00000104488,1.2218238845,0.3084306235,-0.8009397356,-0.2375055785,-0.7799421894,-0.653956912,-1.7528284981,1.0351790292,1.1098369713,1.107644812
ENSMUSG00000097535,-0.9658864052,-0.3508802967,-0.9658864052,0.47804098,-0.0032681484,0.6186703961,-1.5244426777,0.9197361884,1.7971845171,1.0826882507
ENSMUSG00000055818,-0.479118624,-0.479118624,-0.479118624,-0.2509668983,0.4334882789,-0.0228151726,-0.479118624,-0.479118624,-0.479118624,1.0667613114
ENSMUSG00000108592,-0.8204251076,-0.7826920212,-0.8096442258,1.2872372911,-0.798863344,-0.1520104339,-0.8204251076,0.7320218766,0.311567485,1.0393756417
ENSMUSG00000104026,-0.7177846097,-0.2987535943,0.225035175,0.8943208246,-0.7643436114,-0.8419419477,-0.7643436114,-0.5742276878,0.6149668143,1.0358760161
ENSMUSG00000109868,1.5778421187,1.1288626539,-0.6379006939,-0.4804663362,-0.6379006939,-0.6379006939,1.601165727,-0.6379006939,-0.6379006939,1.0289278065
ENSMUSG00000093540,-0.4426713645,-0.8066125864,1.2210599374,0.0401078082,-0.2941239265,-0.7397662394,-1.0962800898,-0.7694757267,1.2656241687,1.0287762861
ENSMUSG00000102590,1.4307235309,-0.4711312962,-0.4667254549,0.1544981682,-1.0482965062,-1.0659198714,-0.1935632944,0.0208543155,-0.3786086289,1.0162216039
ENSMUSG00000106019,-1.0483834887,-1.0483834887,0.7461468073,0.8405957702,-1.0483834887,1.0294936961,-1.0483834887,-0.2927917851,0.4627999184,1.0096232492
ENSMUSG00000111737,-0.4726339725,1.226885224,-0.7020304637,-0.1445308181,-1.0725940263,-0.9181925419,1.01844322,-0.5586576567,1.8356682197,1.0089798126
ENSMUSG00000097694,-0.6702058438,-0.835218646,-0.1878607289,0.3642974946,-0.6067393812,-0.6828991361,-0.911378401,0.2690978009,1.0687752279,1.0088784474
ENSMUSG00000105760,0.5606637518,-0.6722094194,-0.6722094194,0.2084142743,-0.6722094194,-0.437376435,-0.6722094194,0.6193719975,-0.6722094194,1.0019895545
ENSMUSG00000106296,1.7186465778,-0.9604633626,0.8762207831,1.0231555148,-0.2404831775,-1.2592306501,0.6998991051,-0.7302656162,-0.6225134798,0.987912513
ENSMUSG00000097090,-1.0427997397,0.3149864221,-1.167596262,0.0454259341,-0.7333043646,-0.982897409,0.9888876421,0.8541073981,1.7975691061,0.9718091668
ENSMUSG00000107000,-0.5769269469,-0.8319222825,1.0061690952,-0.0669362756,1.3142884591,-0.6831750034,-1.5969082895,0.4005551731,1.3886620987,0.9716626128
ENSMUSG00000053957,-1.1024367483,-0.5710282758,0.9665974229,-0.7974271517,-0.4861286974,0.9603085651,-1.353991055,0.3188450834,1.6080609046,0.9542745712
ENSMUSG00000089870,-0.3175841031,-0.7525431971,0.2165200784,1.3582877,-1.2514668637,-0.650199881,-1.2514668637,0.3348545378,0.9361215206,0.9504870645
ENSMUSG00000084964,1.4565265989,-0.7741488848,0.207166603,0.5342717656,-1.2239184833,-1.0512796476,-0.5288200128,-0.178999214,-0.1744560867,0.9143202036
ENSMUSG00000096950,-0.84647481,-0.7181897006,-0.4078225007,0.914341771,-0.0850406128,-0.84647481,-0.9044100205,-0.2505697861,1.9013094667,0.8902744928
ENSMUSG00000110235,-0.9918278405,0.8584423067,0.5859621308,0.4069037294,-1.4381763191,-1.1994317839,-0.706372418,1.4994194824,0.6171027223,0.8582191879
ENSMUSG00000091475,-0.1004323459,0.4667150194,-0.0761260303,0.4758298878,-1.5183007593,-1.6776421619,0.7138292286,-0.4609760282,0.683446334,0.854864378
ENSMUSG00000103546,1.2797485115,1.157964355,-0.7905821495,0.5388948926,-1.0950425408,-1.5449673412,-0.5825342154,-0.340657349,0.9296190615,0.849572712
ENSMUSG00000106288,0.5360136017,1.0551951395,-1.2047326499,0.0383268409,0.1841606359,-0.4190158768,-1.5946148366,1.8171023135,-0.2662376153,0.8409934228
ENSMUSG00000087264,1.1950055443,-0.3921857429,0.673363518,0.0817451224,1.233174473,-1.2223599432,-1.7567249457,-0.3190286295,-0.3063056532,0.8408289319
ENSMUSG00000092341,-1.2622189308,-1.0362218954,0.2779593612,-0.8802329643,0.5471167326,0.5552730166,-1.2839690214,1.0745564301,1.1690333863,0.838703885
ENSMUSG00000103285,-0.5243617304,0.7826879664,-0.656520446,0.5011899023,-1.3543184641,-1.0917631492,-0.9181947028,1.1778425259,1.0007498471,0.8386147133
ENSMUSG00000087362,1.3104077398,-0.5394702944,1.1058986104,0.1019447024,-1.4039861596,-1.0197568863,0.5853299174,-0.6603165981,-0.6975000762,0.8319325687
ENSMUSG00000087473,-1.2390362998,-0.2230670916,-1.1173633407,0.9693279072,-0.7523444635,-0.1602027295,1.7419511973,0.9835230857,0.4522178312,0.7944308226
ENSMUSG00000099597,-0.781959276,1.3034083423,-0.1432752572,0.0206822174,-1.917873806,-0.3961769828,0.4482575924,-0.1046970279,1.6184638818,0.7463234448
ENSMUSG00000087591,-0.850441679,0.7069002031,-0.6065874342,-0.0496021703,-0.8726102468,-0.9723688015,-0.8393573952,0.8232851836,1.9538821372,0.7426756831
ENSMUSG00000108741,0.937112968,0.9802316629,-0.3318086232,-0.2094923256,-0.9460300314,-1.1079451305,-0.0924558681,-0.7571290826,-0.488443882,0.7188581953
ENSMUSG00000103427,0.3332530194,-0.495074843,-0.0165281198,0.1045499668,-1.3195589564,-0.9659340687,-1.0658715369,0.725315395,1.9207212657,0.7182590282
ENSMUSG00000029386,-0.8401873717,-0.8152115283,-0.6413796583,-0.7193042897,0.2907188171,1.2398008659,-0.9380926778,-0.1328714869,0.6024173426,-0.2971430048
ENSMUSG00000109183,-0.8114765936,-0.8433653307,-0.773164226,-0.4995863913,-0.3622812894,1.1926961222,-0.9906500014,1.8391886489,0.8311374912,0.4250972785
ENSMUSG00000109814,-1.0159456612,-0.4976060381,-1.0159456612,-0.3317373588,0.5598067929,1.1403471708,-1.0159456612,1.2232815104,1.4720845295,-0.5396794634
ENSMUSG00000085287,0.0639910737,-1.2675678628,-1.2757369361,0.6848406391,1.4690716692,1.0224956659,-1.1777080573,0.7610853225,-0.3444625878,-0.1815544054
ENSMUSG00000107546,-0.6097172804,-0.2232767505,-0.6097172804,-0.2232767505,-0.6097172804,0.9360448394,-0.6097172804,0.0772881044,-0.6097172804,-0.433012702
ENSMUSG00000087221,-1.1517284401,-1.1517284401,0.6667901496,-0.8308133948,1.6295352853,0.91639074,-1.1517284401,0.3815323313,0.2923892635,0.2683677189
ENSMUSG00000104761,-1.0521002067,-0.8452046987,-0.0881768951,0.5291726047,0.6545493757,0.7257392279,-1.1865346152,-0.0522641571,2.0103346864,0.0714117607
ENSMUSG00000097699,0.4591069922,0.0997050538,-1.6045557498,1.1431300356,1.2474725338,0.6446047663,-1.6045557498,0.2504219958,-0.1089799426,0.018574312
ENSMUSG00000053263,-1.7549063063,-1.3065699264,1.1937955242,-1.021000725,0.6924144836,0.6342833484,0.0253597077,0.6226571214,0.6270169565,-0.0870294824
ENSMUSG00000106734,-1.1663597328,-1.4963725916,0.6251386441,-0.8570905392,-0.2234658502,0.3347273284,0.353585206,1.043783528,-0.2913542097,0.0619626932
ENSMUSG00000108112,-2.7279637519,0.2834873476,0.2690400876,0.4737096053,0.1197517335,0.2674348365,-0.0776941542,0.9817715845,0.348500018,-0.316227766
ENSMUSG00000086401,-1.2883407744,-1.0647524757,-0.2273379161,-0.2773328152,0.4559257046,0.2337261532,-1.0439212677,0.4670356823,1.9807701265,-0.4404452756
ENSMUSG00000103375,-0.2357288186,1.2751148498,-1.1074205042,-0.3486766742,1.2472100855,0.221377797,-0.8044544915,1.3163075971,-1.3997561304,-0.5187815269
ENSMUSG00000108820,-0.3822428332,0.8260540142,-1.0080194822,-0.7874115852,-0.6706191692,0.1714397318,-1.3281172151,0.9039156249,1.803649793,0.2525939418
ENSMUSG00000102964,0.6777824556,-0.7626731434,-0.9028568105,-0.706569268,-1.1363948937,0.1687424149,-0.9098507896,1.0874877214,0.9043265598,-0.5235216117
ENSMUSG00000086219,-1.283881142,-0.890747882,-0.3488614965,0.2886518982,-1.0288757841,0.1328152904,-0.4976146219,0.586158149,1.6911813664,-0.5313449443
ENSMUSG00000107605,0.6596891822,-0.7405282125,-0.8947347019,0.6869351375,-0.5458741193,0.0563457592,-1.573917382,1.5225713961,1.2220232291,-0.3196634532
ENSMUSG00000085148,-1.2344086744,-1.2344086744,0.8076086558,0.1453327649,-0.2851465641,0.0239155183,-1.2344086744,1.2307293639,0.3550534637,0.491169592
ENSMUSG00000101089,-0.5340197416,-0.5415623935,0.2504160371,0.9745106022,-1.1072612725,-0.0060341215,-0.4963064832,-0.9413229345,0.1599042164,0.5871585245
ENSMUSG00000075325,-0.967688761,-1.0301490113,0.6304321266,-0.7131093959,0.6416318956,-0.0987015542,-1.0172262009,-0.3046050001,1.9089288367,-0.3377882738
ENSMUSG00000078190,-0.8768330565,-0.4762166267,0.4542473386,0.9388639872,-0.8251406137,-0.1531388607,-0.9026792775,0.9324024322,-0.9802179413,-0.6485030431
ENSMUSG00000085336,1.8095492424,0.2679072905,-1.1985326152,-1.0293280107,-0.7473203366,-0.2021054996,-0.098702686,-0.5781157321,0.3243088253,-0.316227766
ENSMUSG00000085289,0.5403279876,-1.0586017706,-1.0586017706,1.0089798126,-1.0586017706,-0.2315691373,0.347353706,1.4776316376,-0.9758985073,-0.2020001814
ENSMUSG00000105820,-0.7136101666,-0.7136101666,-0.7136101666,-0.2504013097,-0.7136101666,-0.2571144812,-0.7136101666,1.4346048223,1.9448058818,-0.151326245
ENSMUSG00000101609,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.2001063088
ENSMUSG00000087107,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.3009419174
ENSMUSG00000087502,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.5066459716
ENSMUSG00000102097,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.316227766,-0.5066480797
ENSMUSG00000104847,-0.8063463716,-0.3674489797,-0.091862245,-0.6736564627,-0.6430357144,-0.3164143988,-1.1329676872,1.7657964855,1.5004166665,-0.536402193
ENSMUSG00000106858,-0.9401867097,0.0709574874,0.2306118344,-0.7273142471,-0.9401867097,-0.3370480654,-0.9401867097,1.2594954037,1.9868096504,-0.3353521421
ENSMUSG00000102257,-0.3559401377,-0.3559401377,0.0215721296,-0.3559401377,-0.3559401377,-0.3559401377,-0.3559401377,-0.3559401377,-0.3559401377,-0.5259290194
ENSMUSG00000109140,-0.3620687117,-0.3620687117,-0.3620687117,0.0778278539,-0.3620687117,-0.3620687117,-0.3620687117,-0.3620687117,-0.3620687117,-0.5302019668
ENSMUSG00000103209,-0.7545762087,-0.4454065578,-0.7545762087,-0.4454065578,-0.6216621532,-0.3673917861,-0.7545762087,1.3576014997,1.9629383395,-0.063545982
ENSMUSG00000087060,-0.6465356626,-0.7786790434,-0.8463622384,-0.3435727898,0.3042520765,-0.3854719105,-1.1025914766,1.3678451407,1.8706345893,-0.2594026206
ENSMUSG00000085109,-0.2777599016,-0.2144035736,-0.0243345896,-0.4519898036,-0.4735885517,-0.3929532252,-0.4735885517,-0.0185749235,-0.4735885517,-0.5538413061
ENSMUSG00000111394,-1.0693918327,1.1294947321,-0.9814363701,0.6237508222,0.3378955687,-0.3950666192,-1.0693918327,1.4519980952,-0.9374586388,-0.1635922437
ENSMUSG00000105640,-0.4103956216,-0.4103956216,-0.4103956216,-0.1981220243,-0.4103956216,-0.4103956216,-0.4103956216,0.2971830375,-0.4103956216,-0.5842601404
ENSMUSG00000104037,-0.5909257696,-0.5909257696,-0.2805927615,0.6116146369,-0.5909257696,-0.4357592655,-0.5909257696,0.5469619264,-0.5909257696,-0.7657898932
ENSMUSG00000085704,1.4052584974,1.1618966795,-0.8411582835,-0.1110728297,-0.8411582835,-0.4667554867,1.6299001755,-0.3669147411,-0.8411582835,0.1444871731
ENSMUSG00000106049,-0.5379266507,-0.0708895585,-0.6713658194,0.2543684161,-0.6713658194,-0.4712070658,1.2801820285,-0.6713658194,-0.6713658194,-0.3816012211
ENSMUSG00000084939,-1.1373899622,-1.2276049697,1.3424284913,0.2897579593,-0.8358627135,-0.4769480207,-0.5236361108,0.0842817293,1.3380514829,0.1714291588
ENSMUSG00000102211,-0.7326141403,-0.705919698,0.2817746694,0.0059320983,-0.8393919098,-0.5427869948,-0.7326141403,-0.2699104727,1.883441211,-0.8470973049
ENSMUSG00000093553,-0.544339575,-0.4994764232,-0.544339575,-0.4994764232,-0.544339575,-0.544339575,-0.544339575,1.6689092462,-0.0059817535,0.0519660497
ENSMUSG00000104044,-0.5522651509,0.1680806981,-0.5522651509,-0.5522651509,-0.5522651509,-0.5522651509,-0.5522651509,-0.5522651509,1.8488876792,-0.316227766
ENSMUSG00000085492,0.9366359762,-1.1388504221,-0.3532691218,-1.04428971,0.4032165748,-0.576335417,1.508849516,-0.4696515366,1.4506583086,-0.0587429165
ENSMUSG00000087380,-1.0714198008,-0.3187844798,-0.8181290678,0.6690493792,1.3312237242,-0.5793120909,-1.3608949244,1.4180662613,0.8101685019,-0.5110045798
ENSMUSG00000110167,-0.87747721,-0.0237156002,-0.3083028034,1.2569268145,-0.87747721,-0.5928900067,-0.87747721,-0.2134404033,0.4031652047,-0.3656479171
ENSMUSG00000074415,-1.3192365174,0.0315864067,-0.1498674189,0.17271716,1.1807939691,-0.5934212149,1.1001478243,1.5302605959,-0.9563288662,-0.3462154029
ENSMUSG00000109333,-1.0096616003,-0.802196888,-1.0096616003,0.235126674,-0.802196888,-0.5947321756,1.2724502359,0.3734364829,1.7911120168,0.0702994416
ENSMUSG00000000031,1.078682405,0.994701941,-1.1607966366,0.994701941,-1.1607966366,-0.6009268762,-1.1607966366,-0.1903557182,1.1906563571,-0.4876916979
ENSMUSG00000108970,-1.1540409581,-0.6735572284,-0.6365969415,1.010775846,-0.9745195646,-0.6154767776,-0.2828341955,1.4472592341,1.4490192478,0.7069002031
ENSMUSG00000102516,-0.1634735225,-0.7544931824,-0.3395219321,0.377246591,-1.0185657961,-0.6161694318,-1.0185657961,1.4964114784,0.1886232954,-0.0422040504
ENSMUSG00000104994,-0.6299038251,0.0938154634,-0.6299038251,-0.4690773166,-0.6299038251,-0.6299038251,-0.6299038251,1.7288849662,1.943320312,-0.3326721084
ENSMUSG00000105545,-0.7550646159,-0.7550646159,-0.7550646159,0.544636772,-0.7550646159,-0.6312835307,-0.7550646159,1.84433816,0.9159800257,-0.248525178
ENSMUSG00000109270,1.6958642899,0.7684385059,-0.7419406262,-0.6624469877,-0.7419406262,-0.6359491092,-0.7419406262,-0.000000001,1.6428685298,-0.6396475226
ENSMUSG00000097635,-0.5053240391,-0.4887015375,-0.7380390567,0.2593110199,-0.2393640184,-0.638304049,-0.7380390567,1.7220911325,1.9049386463,0.6719422471
ENSMUSG00000109784,-0.403228598,0.0634982625,0.9545222691,-0.7002366003,-0.9416470454,-0.6431759496,0.1644517214,-0.6314712007,-0.2393621141,-0.3376817062
ENSMUSG00000097729,-0.6598693162,0.0713128262,-0.6598693162,-0.4973843957,-0.1182529144,-0.6598693162,1.6690812115,-0.4793305153,-0.6598693162,0.0118746258
ENSMUSG00000085784,-0.7657898932,1.2511727807,1.0543959344,-0.569013047,0.0213174917,-0.6674014701,-0.7657898932,-0.6346053294,1.8415033194,0.2825043932
ENSMUSG00000097641,1.6520099452,-1.0314579861,-1.0314579861,0.352205166,-0.1090158847,-0.668071704,-0.2767326304,0.2823231889,-0.821812054,-0.0779175299
ENSMUSG00000097665,-0.6819376723,-0.5510056392,-0.6819376723,0.2673195676,-0.6819376723,-0.6819376723,-0.6819376723,1.5875509008,1.9367029895,-0.7280596941
ENSMUSG00000107680,-0.3773351197,-0.5318649579,-1.0177424304,1.2890611657,-0.6477623367,-0.6834230686,-1.2138764559,1.295747553,0.7742093486,-0.7145733734
ENSMUSG00000085762,-0.6945876186,-0.2230696891,-0.8062815209,0.8807912507,-1.035324713,-0.7016568529,-0.8593007783,1.2918672267,1.6919858894,-0.8685625689
ENSMUSG00000100706,-0.3330812225,-0.5725931275,-0.9079097944,0.8165759214,0.2800692542,-0.7035263023,-1.4444164616,1.7490756046,1.1614730646,0.3597057102
ENSMUSG00000106048,-0.9438825398,0.2613382548,-0.446884274,1.3423094829,-0.446884274,-0.7285166248,1.0192606102,-0.7782164513,-0.9438825398,-0.316227766
ENSMUSG00000089875,1.32858083,-0.9706899082,1.0022985081,-0.2365546835,-1.0165733597,-0.7310763277,0.9411205727,-0.7922542631,1.2470102497,0.0785362297
ENSMUSG00000105689,0.2030303354,-1.2764155229,0.8011041939,1.4149168375,0.1400751931,-0.7412968086,1.5565659091,-0.4894762356,-1.0875500941,0.2869498159
ENSMUSG00000097016,-0.7621800306,-0.2797876062,-0.7621800306,1.1673896671,-0.7621800306,-0.7621800306,-0.7621800306,1.7462605764,-0.0868306364,-0.4454715937
ENSMUSG00000097107,-0.796363022,0.5894194989,0.1274919919,-0.5746378187,-0.796363022,-0.7717268886,-0.796363022,-0.3036403477,1.3469806103,-0.1216238358
ENSMUSG00000103159,-1.0399114601,-0.4866527805,0.0451201253,0.4802070483,-0.9539683644,-0.8035679468,-0.9217397034,0.6574646836,1.6565531733,0.0841738478
ENSMUSG00000097422,0.1131535105,1.2745970345,-0.5946790231,-0.7143126907,-0.6844042738,-0.8040379415,-0.1759611862,0.2327871782,-0.8040379415,0.1021471451
ENSMUSG00000087413,-1.167540634,-0.8330717031,0.2174048051,-0.0526857054,-1.0654317273,-0.8119027834,0.6036753276,0.0582643383,1.3313880723,0.5202454673
ENSMUSG00000105495,-0.3907891095,-0.5507326492,-0.4163800759,1.2398823192,-0.9718545806,-0.8288462393,-0.6715370638,-0.3140162105,1.918419265,-0.7208641378
ENSMUSG00000105290,-0.7884262698,0.8872809397,-0.83664806,0.8390591495,-0.83664806,-0.83664806,-0.83664806,-0.2579865776,1.815550401,0.4728427807
ENSMUSG00000056418,-0.4940160596,-0.7622057367,-0.3339028195,0.9930356579,-0.0136763393,-0.8435966338,-1.3626303871,1.6595070198,1.3152635536,0.5463237425
ENSMUSG00000106149,1.1195644871,0.5884247324,-1.0086110077,-0.1891175777,-1.0122274836,-0.8516559554,-1.1858183249,0.4020556764,1.679153852,-0.1199513226
ENSMUSG00000109321,-0.8553989228,0.1710797843,-0.3421595692,-0.3421595692,-0.8553989228,-0.8553989228,-0.8553989228,1.0264787087,1.9674175218,-0.316227766
ENSMUSG00000090952,0.1853614534,-1.1538424894,0.8712422408,-0.7761739545,-1.3166306509,-0.8564827808,0.0898590652,0.3937303002,1.7047176281,0.3834715445
ENSMUSG00000097098,-1.0211004783,-0.6495865226,0.7013733165,-0.4807165427,-1.0211004783,-0.8634884973,0.2623113688,-0.0529125939,1.7483671918,-0.0594604474
ENSMUSG00000106969,-0.4645958962,0.5654104465,-1.0193942848,0.2470487086,-0.4985544816,-0.8653072036,-1.4001549233,1.3012505434,1.5338668533,-0.4846039538
ENSMUSG00000107320,0.508133326,-1.1327138726,0.1905499973,-0.0741027767,-0.6563388795,-0.8680610986,-1.3973666466,0.7198555452,1.1432999836,-0.4439600443
ENSMUSG00000111785,1.5855062647,0.9043967684,-0.9139781252,0.3545102026,-0.9139781252,-0.872320052,-0.739014218,0.1857950063,-0.9014807033,-0.8857838149
ENSMUSG00000099343,-0.3768863578,0.0777804435,0.3046194713,-0.6857132013,-0.8366009648,-0.8770874901,1.3716839968,-0.7722804697,-0.2714548665,-0.0456669365
ENSMUSG00000109154,-0.2450133236,0.2837333779,0.3975857229,-0.3616863348,-0.7686315411,-0.8778682505,-0.4178432348,-0.6593948316,0.0814146837,-0.316227766
ENSMUSG00000044471,-0.9887614484,0.3643777594,0.9324191332,0.0734297386,0.2673950858,-0.8779241071,-0.9518156678,-0.9887614484,0.1011390739,0.1625700751
ENSMUSG00000104282,-0.1346667176,1.3139674254,-0.162795536,1.2823225048,-0.795693948,-0.880080403,1.5671267902,-0.4722125373,-0.9644668579,-0.6812657303
ENSMUSG00000104271,-0.8857667548,0.144194588,0.7621713937,-0.8857667548,-0.0617976806,-0.8857667548,1.586140468,-0.4737822177,-0.8857667548,-0.316227766
ENSMUSG00000107152,-1.0080819279,-0.3871213619,0.0772005028,0.1499256141,-0.8738201839,-0.8887381555,-0.7283699612,1.7815787532,1.5652681655,0.3721042038
ENSMUSG00000084762,-0.8898474637,-0.8898474637,0.853527159,1.0351286822,-0.0181601523,-0.8898474637,-0.8898474637,0.4176835034,1.870495689,-0.2327949225
ENSMUSG00000086903,1.4531695651,-0.2075247278,0.4924988755,0.4776047563,-1.0192542252,-0.8951365651,-0.9373365695,-0.5873247679,-0.5203012314,-0.3332347963
ENSMUSG00000097604,1.0365412765,1.2829607204,-0.2145112852,-0.4893637419,-0.7452608568,-0.9221773808,1.7568442665,-0.7452608568,-0.9727249589,-0.3925102883
ENSMUSG00000086969,-0.5580213748,-0.1784543756,-0.6225229563,0.3673282375,-0.9549541843,-0.9251842236,1.5209142153,-0.5447902811,1.9376936653,-0.4349955847
ENSMUSG00000091351,-0.2272074042,-0.031632723,-0.3827781733,-0.5672406566,-0.9650573376,-0.9294983046,1.0440280232,-0.739850129,0.6484337818,-0.3706523675
ENSMUSG00000110411,-0.8682648317,-0.221085744,1.3907820047,1.236756084,-0.8358383221,-0.9295149054,-0.7871985577,-0.5349923718,1.5042747883,-0.4246120327
ENSMUSG00000098854,1.0126389181,0.2515976055,-0.8333453381,0.1039290666,-0.7155165558,-0.9409724942,-1.3429165655,1.8053052718,0.8438020049,-0.316227766
ENSMUSG00000086593,-0.4557865752,-1.1362014913,-0.8110127886,0.0783587235,-0.5916083627,-0.9416106611,0.199814745,0.5158615967,1.994229514,0.4966395598
ENSMUSG00000067577,0.3060475291,0.8402950852,-0.9456181749,1.1379472952,0.2449906652,-0.9456181749,-0.9456181749,1.7408838228,-0.9456181749,0.4472807738
ENSMUSG00000102494,1.1610087481,0.8535576967,-0.6269373662,-0.8003712926,-0.8129846691,-0.9496295808,0.861441057,-0.6742375279,-0.6553174632,-0.326824984
ENSMUSG00000103867,-0.0836442611,-0.0293885242,-0.0700803269,0.8658311351,1.0014704774,-0.9607786747,-1.5485491581,-1.2863130962,1.1778016224,-0.3693107903
ENSMUSG00000079045,-0.8822958318,-0.4778340246,0.8574996808,1.0404221062,-1.0448935433,-0.9635946877,-1.0936728567,0.2884076908,0.7599410539,-0.3518673673
ENSMUSG00000110537,-0.8327210261,-0.1451532064,-0.4725664539,-0.8327210261,-0.8982036756,-0.9636863251,0.7716038865,1.0444482596,1.9502915774,-0.4063823074
ENSMUSG00000110580,-0.8703810062,-0.6308382903,0.5311987139,0.0686774063,-1.043667226,-0.9672174231,0.1795296205,-0.3097491181,0.8981577678,0.5702300676
ENSMUSG00000105502,-1.4642854253,-0.6548191367,-0.3487665116,1.135731735,-0.6176351729,-0.9951954206,0.6866638646,0.1412990624,1.7335354605,-0.8374693135
ENSMUSG00000107040,1.6680269521,-0.4052514089,-1.3514649805,-0.0406553538,-1.2342733913,-0.999890213,0.4671748659,0.6321111765,0.2544938337,-0.5783793488
ENSMUSG00000100183,-1.2168574054,-0.2276743701,0.4842940073,-0.0891346545,-0.9510017871,-1.0167219451,1.1009275877,-0.5850784388,1.8003198855,-0.4357609893
ENSMUSG00000102246,0.2070486288,-0.6227571609,1.5282927996,-0.9852936711,-0.9852936711,-1.0175191383,-0.5019116575,1.302714527,1.1415871888,0.1785146879
ENSMUSG00000106386,-0.8212987254,0.2399744589,1.166608508,-0.4253012687,-1.1856163859,-1.0272174033,0.3112540011,-0.2827421842,0.0023759847,-0.316227766
ENSMUSG00000078122,-1.0371744599,0.676052988,-1.0371744599,-0.2057552573,-0.1301716934,-1.0371744599,1.1799434138,-0.8692109843,1.4318886267,-0.4601901637
ENSMUSG00000110414,-0.7296527934,0.1017786804,1.1052304591,1.4062659927,-1.0450233524,-1.0545800359,-0.786992895,-0.8061062623,1.1769055861,-0.328617905
ENSMUSG00000093598,-0.9077370731,-0.7095113568,0.418324615,-0.3404014024,-1.153810376,-1.0717859417,0.7874345694,0.1038976168,1.1702152629,0.0755160125
ENSMUSG00000102160,1.7373504289,0.7396428288,-1.0562308512,-0.2366374939,-0.116109059,-1.0723013092,1.4065668353,-0.6357205339,-0.8432972829,0.0505198724
ENSMUSG00000103587,1.1688422713,-0.2262653545,0.9765753381,0.9484387137,-0.3599143203,-1.0727088047,1.3423514551,-0.8476158096,-1.1477398031,-0.4357609893
ENSMUSG00000073846,1.7051639985,-0.24069226,-0.311024414,0.6501816897,-1.1081221584,-1.0768634237,-0.6392411323,-0.7017586027,1.4707234855,-0.3822499983
ENSMUSG00000106583,1.7022102343,-0.1183232557,-0.4438264205,1.4817817754,-1.0639956081,-1.0891221682,-0.029238179,-0.7030868359,-0.5192061007,-0.3939192986
ENSMUSG00000097614,1.2076035082,-0.5846198112,0.8754982285,0.7552532134,-1.1514891678,-1.1056815431,-1.1514891678,-0.5445381394,0.4975853241,-0.4935781394
ENSMUSG00000086584,-0.2521034697,-0.9095826177,0.2085507107,1.0251649393,-0.7713863636,-1.156660769,-1.2236650133,0.6022006464,0.9623484602,0.4299713376
ENSMUSG00000105302,1.6726741812,0.2645353693,-0.287089752,1.5519166031,-1.2558122646,-1.1857841312,-0.1995545852,-0.7662296124,0.0314153988,-0.316227766
