GeneID	D0	D1	D3	D5	D7
ENSMUSG00000000001	0.3074340195152831	1.6189586286892639	0.7634054872031054	0.8214966214020021	1.6189586286892639
ENSMUSG00000000028	0.3246087799418363	0.10016497761018148	8.90795481855804	1.199650502402796	0.10016497761018148
ENSMUSG00000000031	0.838592673210011	0.7220128574595434	21.26666666665714	1.717020656006682	0.7220128574595434
ENSMUSG00000000085	0.440768818437859	1.9829381145170617	0.8993839835728954	0.5817805383016859	1.9829381145170617
ENSMUSG00000000088	1.754187866853494	0.4337422972297785	4.188433594885353	1.2249443393192896	0.4337422972297785
ENSMUSG00000000093	0.5053533190578159	0.9071428571428571	0.3377896613101604	0.7492828456798624	0.9071428571428571
ENSMUSG00000000120	0.15598885793871867	1.9909638554216869	5.369369369459459	0.8306148055207027	1.9909638554216869
ENSMUSG00000000126	0.16499442586399107	0.9107142857142856	0.8819875776397514	0.569628229363579	0.9107142857142856
ENSMUSG00000000127	0.2186463819016969	1.611796643632774	0.8250103519652174	0.7600684002582699	1.611796643632774
ENSMUSG00000000131	0.3815523231405338	0.6383853730092205	2.071794871795858	0.7495686607271956	0.6383853730092205
ENSMUSG00000000134	0.3382352941176471	1.6143451143451144	0.9669469411423601	0.8080437580444016	1.6143451143451144
ENSMUSG00000000148	0.10227627065793576	0.39861111111111114	2.395715185879017	0.8895120583286596	0.39861111111111114
ENSMUSG00000000149	0.17338156829773527	0.8051077002450664	6.01709401708718	8.379823761768458	0.8051077002450664
ENSMUSG00000000154	0.5763688760806917	10.895833333333334	0.06521739130434782	1.1619937694392524	10.895833333333334
ENSMUSG00000000159	0.0	0.1125	0.01	0.011825572815964525	0.1125
ENSMUSG00000000168	0.322648115310326	0.3688479890933879	4.929788153911804	0.9352978859705317	0.3688479890933879
ENSMUSG00000000171	0.8577064064281553	0.28510752338877343	4.837286275316664	1.5457639888600376	0.28510752338877343
ENSMUSG00000000202	0.44169246650154803	0.6068493150684932	23.826388888958334	1.9119746233148296	0.6068493150684932
ENSMUSG00000000204	0.0	1.1583333333333332	0.011055276381909548	0.7901234567901234	1.1583333333333332
ENSMUSG00000000244	0.26749826748440747	0.622680412371134	0.9704065040585367	2.204033214733096	0.622680412371134
ENSMUSG00000000278	0.370610734888544	2.5692051850588435	0.37315562995653995	1.039467014266348	2.5692051850588435
ENSMUSG00000000282	0.8364389234782609	1.38	1.896103896103896	0.3978494623655914	1.38
ENSMUSG00000000290	0.011353819572997656	1.0593922651933703	0.06232834482372064	5.683417085427136	1.0593922651933703
ENSMUSG00000000318	0.02034514077384196	4.240591397849462	0.15923842492427523	1.157045313482309	4.240591397849462
ENSMUSG00000000325	0.18586734080173348	2.356404958677686	0.43348837209302327	0.41676413255555556	2.356404958677686
ENSMUSG00000000346	0.639200800376589	1.5278384279475983	0.5973020651401187	1.050319703745467	1.5278384279475983
ENSMUSG00000000374	0.7660994327527527	1.231454005934718	1.24266666664	0.2857142857142857	1.231454005934718
ENSMUSG00000000384	0.6167950128272827	0.35363741339491916	6.854794520547945	0.9275000000000001	0.35363741339491916
ENSMUSG00000000385	0.4242424245454545	27.0	0.0	1.3086419755555554	27.0
ENSMUSG00000000392	0.17386458623572024	5.261299435028248	0.18174189294371518	1.1888140945724257	5.261299435028248
ENSMUSG00000000402	0.21722129119942543	3.3353658536585367	0.09826912339475154	3.224755700325733	3.3353658536585367
ENSMUSG00000000409	1.8552706552478633	4.720149253731343	0.26970560304843305	0.46865846513181014	4.720149253731343
ENSMUSG00000000411	0.0	0.01	0.03	0.01	0.01
ENSMUSG00000000420	0.15536611528256083	0.750926140310257	1.0400883838399622	0.4023378582207498	0.750926140310257
ENSMUSG00000000440	0.1948564128178637	1.5782493368700266	0.0897627343603783	0.6084291187816092	1.5782493368700266
ENSMUSG00000000441	0.25669443906219724	1.328191356482638	2.321824516946468	0.9547754585705249	1.328191356482638
ENSMUSG00000000531	0.5476512487584528	2.1157205240174672	0.6816021724399186	0.35393358195524777	2.1157205240174672
ENSMUSG00000000538	0.48895507570364855	3.5439814814814814	0.38527774440225876	0.43103347889432314	3.5439814814814814
ENSMUSG00000000552	0.46723646726495727	2.8855140186915884	0.5933469110794297	0.5947546531218274	2.8855140186915884
ENSMUSG00000000555	0.17061255167230366	3.8646324222431665	0.4198286116568349	0.2658176177649488	3.8646324222431665
ENSMUSG00000000560	0.0	0.0	0.024691357777777777	0.0	0.0
ENSMUSG00000000562	0.0	0.025	0.06	0.03	0.025
ENSMUSG00000000567	0.4710312366315789	0.7060050568900127	7.327541268462207	0.2608440120481093	0.7060050568900127
ENSMUSG00000000568	0.7402733964237901	1.1356717102246676	5.970028351555285	0.37355330583727037	1.1356717102246676
ENSMUSG00000000594	0.5824139373218534	2.5940046565774155	0.19613947696139478	1.0584776566164207	2.5940046565774155
ENSMUSG00000000600	0.25913928736695974	2.0206908344733243	1.1192390834396888	0.6753295316443862	2.0206908344733243
ENSMUSG00000000605	0.32599748114049776	1.8865533069059044	0.7525236079452946	0.7143977084278607	1.8865533069059044
ENSMUSG00000000631	0.9932300631049913	0.8664276807980051	1.8897565457050989	0.4416732438831886	0.8664276807980051
ENSMUSG00000000632	1.2740740737777778	0.36	0.05422647531100479	2.888888886666667	0.36
ENSMUSG00000000682	0.005973433937750531	2.688518781006379	0.0964023651780295	4.982047549737991	2.688518781006379
ENSMUSG00000000686	0.3923444976076555	0.6071428571428571	1.248366013137255	1.5079365079761904	0.6071428571428571
ENSMUSG00000000693	0.20025103101882732	1.4708538587848932	0.23685825322151768	0.792516392950731	1.4708538587848932
ENSMUSG00000000706	0.0	0.08333333333333333	0.0	0.38383838363636363	0.08333333333333333
ENSMUSG00000000708	0.5984919299532623	2.730349344978166	0.41370558375634514	0.7549947423738171	2.730349344978166
ENSMUSG00000000711	0.19362186788154898	2.49061433447099	0.7887948407920194	0.5530711899254691	2.49061433447099
ENSMUSG00000000738	0.6442070665571077	0.3990937703494682	1.9087960765709542	0.8803080007285402	0.3990937703494682
ENSMUSG00000000739	0.31367231638237286	7.484550561797753	0.2606468139673391	2.989287964725898	7.484550561797753
ENSMUSG00000000740	2.7634859001907235	0.8805783165165572	3.256226894208148	1.3275162648296976	0.8805783165165572
ENSMUSG00000000743	0.5604567242947164	0.8050841968911917	1.5708330422231538	0.9907812161869725	0.8050841968911917
ENSMUSG00000000751	0.2849371843025515	0.3657260485461875	2.6017501715854494	0.8371647509575123	0.3657260485461875
ENSMUSG00000000753	0.4663061991345742	1.4659026888604354	0.24763517954332548	2.0566354979840438	1.4659026888604354
ENSMUSG00000000759	0.2190849196939612	0.7779264810849393	1.0117661112094607	0.6454418589562847	0.7779264810849393
ENSMUSG00000000782	0.6049586776859505	0.7673697270471463	23.866666666666667	2.2089985486211905	0.7673697270471463
ENSMUSG00000000792	0.274074074	0.3322784810126582	4.498084291264368	6.888888888888889	0.3322784810126582
ENSMUSG00000000794	0.5306465155163728	2.069010416666667	3.2946428571428568	0.7076591154261057	2.069010416666667
ENSMUSG00000000805	0.16625641746958295	8.6140350877193	0.006094733355415701	0.5035729298108449	8.6140350877193
ENSMUSG00000000811	0.3446379468377635	0.7864410299003323	1.3131656469544528	0.6332930548351459	0.7864410299003323
ENSMUSG00000000817	0.0	0.095	0.13095238107142856	0.16	0.095
ENSMUSG00000000823	0.4754653130456853	0.8029315960912052	3.763285024202899	0.6000512426287471	0.8029315960912052
ENSMUSG00000000826	0.5456801151287778	1.4600146198830408	1.997446147011992	0.7032196081064415	1.4600146198830408
ENSMUSG00000000838	0.6114839671886653	1.4409924005364327	1.3644837758088495	0.38612301176983305	1.4409924005364327
ENSMUSG00000000881	0.6438213914766355	1.3151913875598087	1.0058108822028526	0.8913951545488721	1.3151913875598087
ENSMUSG00000000901	0.1699821746909091	1.3862632508833923	1.21457596014943	1.356528942736875	1.3862632508833923
ENSMUSG00000000902	0.7598782091197841	0.3994989588755856	2.559020105299943	1.140389171844182	0.3994989588755856
ENSMUSG00000000915	0.41277641277641275	0.7980182926829269	0.5781646717410229	0.31208257438979964	0.7980182926829269
ENSMUSG00000000916	0.5594202898528429	0.4723797640653358	3.060227588118235	1.1407175880718892	0.4723797640653358
ENSMUSG00000000934	0.40054127198917455	0.2984281091077208	4.519910514550336	1.0981551137399248	0.2984281091077208
ENSMUSG00000000942	0.12638230654028437	0.5547945205479452	1.122807017631579	3.511111110666667	0.5547945205479452
ENSMUSG00000000957	0.30433183374416434	2.754374453193351	0.47943486002889923	0.5961141531479965	2.754374453193351
ENSMUSG00000000958	0.6699600094071984	2.096334586466165	0.1410833674457634	0.9555555555591397	2.096334586466165
ENSMUSG00000000959	0.7278251106241331	0.35273258239466	4.247686353690056	1.2751489660021031	0.35273258239466
